Date,Open,High,Low,Close,Adj Close,Volume
2018-07-13,1803.930054,1815.300049,1795.22998,1813.030029,1813.030029,4383200
2018-07-16,1821.949951,1841.949951,1814.449951,1822.4899899999998,1822.4899899999998,5466200
2018-07-17,1811.560059,1851.689941,1797.380005,1843.930054,1843.930054,5682900
2018-07-18,1848.0,1858.880005,1831.27002,1842.9200440000002,1842.9200440000002,4861900
2018-07-19,1829.459961,1841.0,1811.27002,1812.969971,1812.969971,4676900
2018-07-20,1825.0100100000002,1834.839966,1810.060059,1813.699951,1813.699951,3884400
2018-07-23,1812.209961,1819.0,1769.9899899999998,1802.0,1802.0,3888500
2018-07-24,1829.0100100000002,1840.0,1809.380005,1829.2399899999998,1829.2399899999998,4278700
2018-07-25,1829.300049,1863.839966,1822.640015,1863.609985,1863.609985,3738200
2018-07-26,1839.0,1844.680054,1804.5,1808.0,1808.0,9924400
2018-07-27,1876.050049,1880.050049,1806.530029,1817.27002,1817.27002,9681000
2018-07-30,1827.3299559999998,1829.5,1766.02002,1779.219971,1779.219971,6562300
2018-07-31,1786.4899899999998,1801.8299559999998,1739.319946,1777.439941,1777.439941,5738700
2018-08-01,1784.0,1798.439941,1776.02002,1797.1700440000002,1797.1700440000002,4153100
2018-08-02,1788.77002,1836.560059,1786.0,1834.3299559999998,1834.3299559999998,4354700
2018-08-03,1837.7399899999998,1841.0,1821.5,1823.290039,1823.290039,3460500
2018-08-06,1825.810059,1847.77002,1818.9200440000002,1847.75,1847.75,3391800
2018-08-07,1854.530029,1869.719971,1846.27002,1862.47998,1862.47998,3377500
2018-08-08,1861.0,1891.5100100000002,1854.5,1886.52002,1886.52002,3963000
2018-08-09,1882.0,1914.569946,1877.47998,1898.52002,1898.52002,4849900
2018-08-10,1888.5100100000002,1899.5,1878.209961,1886.300049,1886.300049,3639900
2018-08-13,1898.5,1925.0,1893.6700440000002,1896.199951,1896.199951,5512600
2018-08-14,1919.390015,1921.0100100000002,1900.0,1919.6500239999998,1919.6500239999998,3986100
2018-08-15,1909.550049,1916.209961,1869.790039,1882.619995,1882.619995,7700700
2018-08-16,1903.939941,1905.0,1883.550049,1886.52002,1886.52002,3957100
2018-08-17,1885.800049,1888.0,1855.550049,1882.219971,1882.219971,4104300
2018-08-20,1890.569946,1891.75,1866.060059,1876.709961,1876.709961,2862000
2018-08-21,1880.0,1897.75,1874.410034,1883.4200440000002,1883.4200440000002,3105600
2018-08-22,1876.640015,1905.800049,1876.640015,1904.9000239999998,1904.9000239999998,3080500
2018-08-23,1907.1700440000002,1919.5,1900.7600100000002,1902.9000239999998,1902.9000239999998,3563000
2018-08-24,1910.5100100000002,1916.0100100000002,1902.540039,1905.390015,1905.390015,2800900
2018-08-27,1915.0,1927.699951,1909.280029,1927.680054,1927.680054,3569000
2018-08-28,1937.72998,1941.780029,1928.819946,1932.819946,1932.819946,3100700
2018-08-29,1953.449951,1998.689941,1948.939941,1998.0999760000002,1998.0999760000002,6531800
2018-08-30,1997.4200440000002,2025.569946,1986.9000239999998,2002.380005,2002.380005,7277300
2018-08-31,2007.0,2022.380005,2004.7399899999998,2012.709961,2012.709961,4204400
2018-09-04,2026.5,2050.5,2013.0,2039.5100100000002,2039.5100100000002,5721100
2018-09-05,2038.109985,2040.380005,1989.890015,1994.819946,1994.819946,8220600
2018-09-06,2006.5100100000002,2007.5,1935.209961,1958.310059,1958.310059,7488700
2018-09-07,1938.709961,1975.199951,1937.3499760000002,1952.069946,1952.069946,4892600
2018-09-10,1971.0,1973.040039,1931.52002,1939.0100100000002,1939.0100100000002,4544800
2018-09-11,1928.27002,1988.880005,1917.0,1987.1500239999998,1987.1500239999998,5033600
2018-09-12,1994.0,2000.0,1962.439941,1990.0,1990.0,4414000
2018-09-13,2000.0,2008.7600100000002,1982.030029,1989.869995,1989.869995,3621500
2018-09-14,1992.930054,1993.6500239999998,1959.219971,1970.189941,1970.189941,3642000
2018-09-17,1954.72998,1956.819946,1887.410034,1908.030029,1908.030029,7050200
2018-09-18,1918.6500239999998,1958.199951,1915.439941,1941.050049,1941.050049,4268700
2018-09-19,1940.5,1940.8299559999998,1904.9000239999998,1926.4200440000002,1926.4200440000002,4056800
2018-09-20,1938.5799559999998,1955.0,1932.25,1944.300049,1944.300049,3154900
2018-09-21,1954.219971,1957.310059,1910.5,1915.0100100000002,1915.0100100000002,6855900
2018-09-24,1903.790039,1936.880005,1865.0,1934.359985,1934.359985,4213700
2018-09-25,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,1974.550049,4538400
2018-09-26,1968.5,1995.25,1961.52002,1974.8499760000002,1974.8499760000002,4313500
2018-09-27,1993.2399899999998,2016.160034,1988.5799559999998,2012.97998,2012.97998,4329400
2018-09-28,2004.410034,2026.52002,1996.459961,2003.0,2003.0,4085100
2018-10-01,2021.9899899999998,2033.189941,2003.5999760000002,2004.359985,2004.359985,3460500
2018-10-02,1999.9899899999998,2013.390015,1965.77002,1971.310059,1971.310059,5400700
2018-10-03,1981.699951,1989.699951,1949.810059,1952.7600100000002,1952.7600100000002,5253100
2018-10-04,1949.0,1956.0,1896.569946,1909.4200440000002,1909.4200440000002,7257000
2018-10-05,1917.9899899999998,1929.0799559999998,1862.8299559999998,1889.6500239999998,1889.6500239999998,6822300
2018-10-08,1874.0,1902.0,1830.660034,1864.4200440000002,1864.4200440000002,7393200
2018-10-09,1859.9899899999998,1896.680054,1852.319946,1870.319946,1870.319946,4772900
2018-10-10,1857.890015,1858.560059,1754.410034,1755.25,1755.25,10988900
2018-10-11,1724.0,1755.4000239999998,1685.0999760000002,1719.359985,1719.359985,13935900
2018-10-12,1808.0,1808.949951,1742.530029,1788.609985,1788.609985,9444600
2018-10-15,1795.0,1795.050049,1734.22998,1760.949951,1760.949951,6437200
2018-10-16,1783.5,1823.880005,1761.550049,1819.959961,1819.959961,5859900
2018-10-17,1842.790039,1845.0,1807.0,1831.72998,1831.72998,5295200
2018-10-18,1821.4899899999998,1830.1500239999998,1767.869995,1770.719971,1770.719971,5874000
2018-10-19,1785.160034,1809.0999760000002,1753.0,1764.030029,1764.030029,5907200
2018-10-22,1784.0,1809.5,1756.0,1789.300049,1789.300049,4500000
2018-10-23,1742.2399899999998,1776.339966,1714.0,1768.699951,1768.699951,6723900
2018-10-24,1773.699951,1777.709961,1656.560059,1664.199951,1664.199951,6928400
2018-10-25,1703.339966,1794.810059,1692.0100100000002,1782.1700440000002,1782.1700440000002,10285700
2018-10-26,1649.589966,1698.459961,1603.0,1642.810059,1642.810059,14963800
2018-10-29,1660.0,1665.73999,1495.0,1538.880005,1538.880005,13866100
2018-10-30,1486.160034,1540.98999,1476.359985,1530.420044,1530.420044,12460100
2018-10-31,1569.98999,1623.910034,1565.089966,1598.01001,1598.01001,9390200
2018-11-01,1623.530029,1670.449951,1598.439941,1665.530029,1665.530029,8135500
2018-11-02,1678.589966,1697.439941,1651.829956,1665.530029,1665.530029,6955500
2018-11-05,1657.569946,1658.089966,1596.359985,1627.800049,1627.800049,5624700
2018-11-06,1618.349976,1665.0,1614.550049,1642.810059,1642.810059,4257400
2018-11-07,1673.0,1759.22998,1664.079956,1755.4899899999998,1755.4899899999998,8192200
2018-11-08,1755.0,1784.0,1725.109985,1754.910034,1754.910034,6534900
2018-11-09,1732.5,1743.9200440000002,1701.869995,1712.430054,1712.430054,5902200
2018-11-12,1698.2399899999998,1708.550049,1630.01001,1636.849976,1636.849976,6806200
2018-11-13,1649.290039,1677.060059,1613.75,1631.170044,1631.170044,5933300
2018-11-14,1656.319946,1673.0,1597.069946,1599.01001,1599.01001,6486900
2018-11-15,1581.01001,1624.819946,1546.51001,1619.439941,1619.439941,8427300
2018-11-16,1587.5,1614.47998,1573.119995,1593.410034,1593.410034,6066100
2018-11-19,1577.01001,1581.189941,1503.359985,1512.290039,1512.290039,7790000
2018-11-20,1437.5,1534.75,1420.0,1495.459961,1495.459961,10878800
2018-11-21,1542.98999,1550.0,1515.0,1516.72998,1516.72998,5716800
2018-11-23,1517.0,1536.199951,1501.810059,1502.060059,1502.060059,2707600
2018-11-26,1539.0,1584.810059,1524.219971,1581.329956,1581.329956,6257700
2018-11-27,1575.98999,1597.650024,1558.01001,1581.420044,1581.420044,5783200
2018-11-28,1613.920044,1681.449951,1601.219971,1677.75,1677.75,8458700
2018-11-29,1674.98999,1689.9899899999998,1652.329956,1673.569946,1673.569946,6613200
2018-11-30,1679.5,1696.0,1666.5,1690.1700440000002,1690.1700440000002,5761800
2018-12-03,1769.459961,1778.339966,1730.0,1772.359985,1772.359985,6862300
2018-12-04,1756.0,1770.339966,1665.0,1668.400024,1668.400024,8694500
2018-12-06,1614.869995,1701.050049,1609.849976,1699.189941,1699.189941,8789400
2018-12-07,1705.069946,1718.930054,1625.459961,1629.130005,1629.130005,7576100
2018-12-10,1623.839966,1657.98999,1590.869995,1641.030029,1641.030029,7494800
